Sale_ID,Brand,Region,Sales_Channel,Payment_Method,Date,Unit_Price,Warranty_Years,Software_Update
S0031487,OnePlus Nord,South America,Retail Store,UPI,02-07-2022,72000,3,5
S0031488,Realme,Asia,Retail Store,UPI,08-04-2022,42000,2,3
S0031489,Samsung Galaxy,Europe,Retail Store,UPI,12-02-2022,54000,2,3
S0031490,OnePlus Nord,Europe,Retail Store,UPI,12-10-2022,60000,3,4
S0031491,Apple iPhone,Asia,Online,Credit Card,01-12-2022,66000,3,4
S0031493,Samsung Galaxy,Africa,Online,Credit Card,21-09-2023,39000,2,2
S0031494,Xiaomi (India),Africa,Retail Store,UPI,16-11-2023,37000,2,2
S0031495,OnePlus Nord,South America,Wholesale,Debit Card,11-11-2022,64000,3,4
S0031496,Realme,Europe,Online,Credit Card,11-11-2022,28000,1,2
S0031499,OnePlus Nord,South America,Retail Store,Debit Card,18-10-2023,40000,2,2
S0031500,Apple iPhone,North America,Retail Store,Credit Card,12-10-2023,65000,3,4
S0031502,OnePlus Nord,Africa,Online,Credit Card,26-02-2022,86000,3,6
S0031505,Samsung Galaxy,North America,Online,Credit Card,22-06-2023,28000,1,2
S0031506,Realme,North America,Retail Store,UPI,13-12-2023,64000,3,4
S0031507,Samsung Galaxy,Europe,Retail Store,UPI,26-12-2022,70000,3,4
S0031508,OnePlus Nord,Asia,Retail Store,UPI,14-09-2023,85000,3,5
S0031509,Apple iPhone,Europe,Retail Store,UPI,17-03-2023,29000,1,2
S0031510,Apple iPhone,Africa,Online,Credit Card,25-09-2022,85000,3,5
S0031511,Xiaomi (India),Europe,Online,Credit Card,21-02-2023,86000,3,6
S0031514,Samsung Galaxy,Africa,Online,Credit Card,13-09-2022,79000,3,5
S0031516,OnePlus Nord,Asia,Retail Store,UPI,10-10-2022,74000,3,5
S0031517,Samsung Galaxy,Africa,Wholesale,Net Banking,08-07-2022,66000,3,4
S0031518,Realme,Asia,Wholesale,Debit Card,27-08-2023,24000,1,1
S0031519,Samsung Galaxy,Europe,Retail Store,UPI,26-04-2023,39000,2,2
S0031521,Apple iPhone,Asia,Retail Store,UPI,16-08-2023,24000,1,1
S0031524,Apple iPhone,North America,Retail Store,UPI,19-06-2022,12000,1,0
S0031526,Realme,Europe,Retail Store,UPI,21-07-2022,11000,1,0
S0031527,Xiaomi (India),South America,Retail Store,UPI,15-10-2022,70000,3,4
S0031528,Samsung Galaxy,South America,Retail Store,UPI,02-08-2023,66000,3,4
S0031530,Apple iPhone,South America,Online,Credit Card,25-04-2023,64000,3,4
S0031531,Apple iPhone,South America,Retail Store,UPI,19-07-2022,12000,1,0
S0031533,Realme,South America,Wholesale,UPI,17-08-2023,32000,2,2
S0031535,Xiaomi (India),Africa,Retail Store,UPI,20-10-2023,79000,3,5
S0031536,Xiaomi (India),North America,Retail Store,UPI,12-01-2022,57000,2,4
S0031537,Xiaomi (India),Europe,Retail Store,UPI,25-01-2023,70000,3,4
S0031540,Samsung Galaxy,Africa,Retail Store,UPI,15-07-2023,64000,3,4
S0031541,Apple iPhone,Asia,Online,Credit Card,24-07-2023,55000,2,3
S0031543,OnePlus Nord,South America,Online,Credit Card,10-09-2023,85000,3,5
S0031544,Samsung Galaxy,South America,Online,Credit Card,07-08-2023,28000,1,2
S0031545,Realme,Europe,Retail Store,UPI,25-06-2022,54000,2,3
S0031547,Samsung Galaxy,Asia,Retail Store,UPI,27-04-2023,12000,1,0
S0031548,Realme,Asia,Online,Credit Card,11-11-2022,33000,2,2
S0031550,OnePlus Nord,North America,Retail Store,UPI,12-05-2023,43000,2,3
S0031552,OnePlus Nord,Asia,Retail Store,UPI,22-04-2022,57000,2,4
S0031553,Apple iPhone,Asia,Retail Store,Cash,02-05-2022,64000,3,4
S0031556,Realme,North America,Retail Store,UPI,19-01-2023,70000,3,4
S0031560,Xiaomi (India),Asia,Online,Credit Card,15-10-2023,33000,2,2
S0031561,Samsung Galaxy,Europe,Retail Store,UPI,07-10-2022,76000,3,5
S0031562,Realme,Asia,Online,Credit Card,25-05-2022,64000,3,4
S0031564,OnePlus Nord,South America,Retail Store,UPI,04-04-2023,74000,3,5
S0031566,OnePlus Nord,Asia,Retail Store,UPI,05-12-2023,32000,2,2
S0031567,OnePlus Nord,South America,Wholesale,UPI,14-03-2022,37000,2,2
S0031568,Apple iPhone,South America,Retail Store,UPI,27-06-2023,74000,3,5
S0031571,Realme,Asia,Retail Store,UPI,29-11-2023,79000,3,5
S0031572,Apple iPhone,Africa,Retail Store,Debit Card,26-09-2022,20000,1,1
S0031573,Realme,Africa,Retail Store,UPI,16-08-2023,27000,1,2
S0031576,Xiaomi (India),Asia,Retail Store,UPI,31-08-2023,20000,1,1
S0031579,OnePlus Nord,Europe,Retail Store,UPI,17-12-2022,40000,2,2
S0031580,Samsung Galaxy,South America,Retail Store,UPI,16-11-2022,70000,3,4
S0031582,Samsung Galaxy,South America,Online,Credit Card,13-01-2022,40000,2,2
S0031583,OnePlus Nord,North America,Retail Store,UPI,22-04-2023,79000,3,5
S0031585,Samsung Galaxy,South America,Retail Store,UPI,08-10-2022,43000,2,3
S0031587,Samsung Galaxy,South America,Retail Store,Net Banking,19-11-2023,29000,1,2
S0031589,Xiaomi (India),North America,Retail Store,UPI,25-08-2023,28000,1,2
S0031590,Samsung Galaxy,Europe,Retail Store,UPI,31-08-2023,74000,3,5
S0031592,Xiaomi (India),Asia,Retail Store,UPI,01-12-2022,76000,3,5
S0031593,Apple iPhone,South America,Retail Store,UPI,16-02-2022,54000,2,3
S0031597,Apple iPhone,Asia,Retail Store,Net Banking,11-10-2022,86000,3,6
S0031598,Xiaomi (India),Europe,Online,Credit Card,03-05-2023,84000,3,5
S0031599,Realme,Asia,Retail Store,Credit Card,30-10-2023,72000,3,5
S0031600,Xiaomi (India),Asia,Retail Store,UPI,17-10-2022,74000,3,5
S0031601,Xiaomi (India),North America,Retail Store,UPI,01-03-2023,86000,3,6
S0031603,Samsung Galaxy,Africa,Online,Credit Card,28-08-2022,33000,2,2
S0031605,Samsung Galaxy,Africa,Retail Store,UPI,18-08-2023,33000,2,2
S0031607,Samsung Galaxy,South America,Retail Store,UPI,08-02-2023,64000,3,4
S0031608,Realme,North America,Retail Store,UPI,21-02-2023,85000,3,5
S0031610,OnePlus Nord,Asia,Online,Credit Card,23-03-2023,12000,1,0
S0031613,OnePlus Nord,North America,Retail Store,Credit Card,28-08-2023,76000,3,5
S0031614,Samsung Galaxy,South America,Online,Credit Card,29-09-2022,42000,2,3
S0031615,Samsung Galaxy,Africa,Online,Debit Card,15-09-2023,28000,1,2
S0031616,Apple iPhone,Asia,Retail Store,UPI,07-11-2022,72000,3,5
S0031619,Xiaomi (India),South America,Retail Store,UPI,03-12-2022,32000,2,2
S0031620,OnePlus Nord,Asia,Online,Credit Card,27-10-2022,33000,2,2
S0031621,OnePlus Nord,North America,Retail Store,UPI,31-10-2023,24000,1,1
S0031623,Xiaomi (India),North America,Retail Store,UPI,27-03-2022,28000,1,2
S0031629,Xiaomi (India),North America,Retail Store,UPI,09-02-2022,79000,3,5
S0031630,Xiaomi (India),North America,Retail Store,UPI,28-04-2022,70000,3,4
S0031632,Realme,South America,Wholesale,Net Banking,04-05-2023,57000,2,4
S0031633,Realme,Europe,Online,Credit Card,18-11-2022,28000,1,2
S0031634,Xiaomi (India),Africa,Wholesale,Net Banking,14-09-2023,33000,2,2
S0031635,OnePlus Nord,North America,Retail Store,UPI,24-07-2022,70000,3,4
S0031637,Xiaomi (India),South America,Online,Credit Card,09-07-2023,11000,1,0
S0031638,Samsung Galaxy,Africa,Retail Store,UPI,24-07-2022,42000,2,3
S0031639,Realme,Europe,Retail Store,UPI,02-06-2022,70000,3,4
S0031640,Xiaomi (India),Europe,Online,Net Banking,23-02-2022,24000,1,1
S0031641,Apple iPhone,North America,Online,Credit Card,28-09-2023,55000,2,3
S0031643,Apple iPhone,North America,Retail Store,UPI,17-10-2022,57000,2,4
S0031646,Apple iPhone,Africa,Online,Credit Card,05-04-2023,74000,3,5
S0031647,Realme,Europe,Retail Store,Net Banking,31-12-2022,60000,3,4
S0031648,Apple iPhone,Africa,Retail Store,UPI,06-11-2022,72000,3,5
S0031649,Realme,Africa,Online,Credit Card,11-11-2022,54000,2,3
S0031651,Realme,Asia,Retail Store,Cash,19-11-2022,55000,2,3
S0031652,OnePlus Nord,South America,Wholesale,Credit Card,01-06-2022,42000,2,3
S0031653,Realme,Europe,Retail Store,UPI,21-11-2022,48000,2,3
S0031654,Samsung Galaxy,Asia,Retail Store,Net Banking,02-03-2022,76000,3,5
S0031655,Apple iPhone,Asia,Online,Credit Card,26-08-2022,29000,1,2
S0031656,Realme,South America,Retail Store,UPI,28-05-2022,85000,3,5
S0031657,Samsung Galaxy,Africa,Retail Store,UPI,20-03-2022,27000,1,2
S0031658,Apple iPhone,South America,Retail Store,UPI,12-06-2023,24000,1,1
S0031660,Apple iPhone,Asia,Online,Credit Card,02-09-2023,11000,1,0
S0031661,OnePlus Nord,North America,Retail Store,UPI,30-04-2023,43000,2,3
S0031662,Realme,North America,Retail Store,UPI,13-06-2022,65000,3,4
S0031664,OnePlus Nord,South America,Retail Store,UPI,16-06-2022,43000,2,3
S0031665,Xiaomi (India),Africa,Retail Store,UPI,26-12-2022,40000,2,2
S0031666,Samsung Galaxy,Europe,Retail Store,UPI,29-09-2023,64000,3,4
S0031669,Xiaomi (India),North America,Retail Store,Credit Card,03-02-2023,39000,2,2
S0031671,Apple iPhone,Africa,Retail Store,UPI,10-01-2022,24000,1,1
S0031673,Xiaomi (India),Europe,Retail Store,UPI,05-06-2023,32000,2,2
S0031674,Samsung Galaxy,Africa,Wholesale,Net Banking,30-06-2023,55000,2,3
S0031675,OnePlus Nord,North America,Online,Net Banking,11-06-2023,24000,1,1
S0031676,Apple iPhone,South America,Wholesale,Net Banking,11-11-2022,79000,3,5
S0031677,OnePlus Nord,Africa,Online,Credit Card,01-12-2022,86000,3,6
S0031678,Samsung Galaxy,Africa,Wholesale,Cash,27-03-2023,76000,3,5
S0031680,Apple iPhone,North America,Wholesale,Debit Card,09-08-2022,74000,3,5
S0031681,Samsung Galaxy,Europe,Online,Credit Card,13-04-2022,54000,2,3
S0031682,Xiaomi (India),South America,Online,Credit Card,02-03-2022,70000,3,4
S0031683,OnePlus Nord,South America,Retail Store,UPI,16-06-2023,37000,2,2
S0031684,OnePlus Nord,Europe,Retail Store,UPI,02-09-2022,85000,3,5
S0031685,OnePlus Nord,North America,Retail Store,UPI,28-12-2022,24000,1,1
S0031686,OnePlus Nord,Africa,Retail Store,UPI,07-06-2023,28000,1,2
S0031687,Realme,Africa,Retail Store,UPI,31-08-2022,65000,3,4
S0031688,Xiaomi (India),South America,Online,Debit Card,25-10-2023,43000,2,3
S0031689,Realme,Europe,Online,Credit Card,15-06-2023,54000,2,3
S0031691,Apple iPhone,South America,Online,Credit Card,25-10-2022,43000,2,3
S0031693,Apple iPhone,North America,Retail Store,UPI,14-06-2022,55000,2,3
S0031695,Realme,Europe,Online,Credit Card,07-02-2022,12000,1,0
S0031696,Realme,Africa,Wholesale,Net Banking,11-07-2022,24000,1,1
S0031700,Realme,Europe,Online,Credit Card,15-02-2022,70000,3,4
S0031703,Apple iPhone,South America,Retail Store,UPI,02-04-2023,27000,1,2
S0031704,Xiaomi (India),Asia,Retail Store,UPI,27-05-2023,43000,2,3
S0031705,Samsung Galaxy,North America,Retail Store,UPI,10-03-2022,27000,1,2
S0031708,Realme,Africa,Retail Store,UPI,19-04-2023,65000,3,4
S0031710,OnePlus Nord,Africa,Retail Store,UPI,03-04-2023,55000,2,3
S0031711,Samsung Galaxy,Africa,Retail Store,UPI,01-07-2022,37000,2,2
S0031715,Xiaomi (India),Europe,Retail Store,UPI,08-02-2022,42000,2,3
S0031717,Samsung Galaxy,Asia,Retail Store,UPI,23-03-2023,33000,2,2
S0031718,Apple iPhone,North America,Retail Store,UPI,05-02-2023,79000,3,5
S0031721,Xiaomi (India),Asia,Retail Store,UPI,10-04-2022,24000,1,1
S0031722,Realme,Africa,Retail Store,UPI,13-05-2023,32000,2,2
S0031723,Realme,Asia,Online,Net Banking,29-08-2022,27000,1,2
S0031724,Samsung Galaxy,Europe,Online,Credit Card,08-08-2023,85000,3,5
S0031726,Xiaomi (India),North America,Retail Store,UPI,22-12-2023,57000,2,4
S0031727,OnePlus Nord,South America,Retail Store,UPI,26-11-2022,39000,2,2
S0031729,Realme,Asia,Wholesale,Credit Card,25-01-2023,32000,2,2
S0031730,Apple iPhone,Africa,Retail Store,UPI,05-06-2022,60000,3,4
S0031731,Samsung Galaxy,South America,Online,Credit Card,10-10-2023,40000,2,2
S0031732,Apple iPhone,Asia,Retail Store,UPI,19-05-2022,39000,2,2
S0031733,Realme,North America,Retail Store,UPI,03-04-2023,39000,2,2
S0031734,Xiaomi (India),Europe,Online,Cash,09-02-2023,48000,2,3
S0031735,Xiaomi (India),Africa,Retail Store,UPI,28-10-2023,70000,3,4
S0031736,Realme,Africa,Online,Credit Card,11-09-2023,12000,1,0
S0031739,Xiaomi (India),North America,Retail Store,UPI,21-08-2022,76000,3,5
S0031740,OnePlus Nord,Europe,Retail Store,UPI,07-02-2023,12000,1,0
S0031742,OnePlus Nord,South America,Online,Credit Card,06-06-2022,60000,3,4
S0031745,Realme,South America,Online,UPI,23-04-2022,84000,3,5
S0031746,Samsung Galaxy,Europe,Online,Credit Card,24-01-2023,12000,1,0
S0031747,OnePlus Nord,North America,Retail Store,UPI,17-07-2023,76000,3,5
S0031748,Apple iPhone,Asia,Retail Store,UPI,01-05-2023,64000,3,4
S0031750,Realme,Africa,Retail Store,UPI,21-04-2022,29000,1,2
S0031752,Realme,South America,Retail Store,UPI,05-09-2023,70000,3,4
S0031753,Realme,North America,Online,Credit Card,23-06-2022,76000,3,5
S0031754,Apple iPhone,Europe,Retail Store,UPI,18-03-2023,27000,1,2
S0031756,Apple iPhone,Africa,Retail Store,UPI,12-02-2022,29000,1,2
S0031757,Realme,Africa,Retail Store,UPI,29-09-2022,42000,2,3
S0031758,Realme,Africa,Retail Store,UPI,24-04-2022,64000,3,4
S0031759,Realme,Asia,Online,Credit Card,16-05-2022,29000,1,2
S0031761,Apple iPhone,Asia,Retail Store,UPI,25-11-2023,54000,2,3
S0031762,Apple iPhone,South America,Retail Store,UPI,29-04-2022,24000,1,1
S0031763,OnePlus Nord,Europe,Retail Store,UPI,17-10-2022,29000,1,2
S0031764,Xiaomi (India),South America,Retail Store,UPI,29-07-2022,37000,2,2
S0031765,Samsung Galaxy,Europe,Online,Credit Card,03-08-2023,12000,1,0
S0031766,Xiaomi (India),North America,Retail Store,UPI,12-11-2022,48000,2,3
S0031768,Samsung Galaxy,Africa,Retail Store,UPI,23-04-2023,70000,3,4
S0031769,Realme,North America,Retail Store,UPI,13-02-2022,79000,3,5
S0031770,Samsung Galaxy,Europe,Retail Store,UPI,21-01-2022,29000,1,2
S0031771,Realme,Africa,Online,Credit Card,18-07-2022,66000,3,4
S0031772,Samsung Galaxy,Africa,Online,Net Banking,12-04-2023,57000,2,4
S0031774,Realme,Africa,Retail Store,UPI,09-03-2023,70000,3,4
S0031775,Apple iPhone,South America,Online,Credit Card,05-06-2022,40000,2,2
S0031776,Realme,Africa,Retail Store,UPI,05-08-2022,85000,3,5
S0031780,Realme,North America,Online,Credit Card,14-02-2023,79000,3,5
S0031782,Apple iPhone,North America,Wholesale,Debit Card,27-07-2023,79000,3,5
S0031783,OnePlus Nord,North America,Online,Credit Card,08-04-2023,39000,2,2
S0031784,Xiaomi (India),Asia,Retail Store,UPI,18-04-2022,24000,1,1
S0031787,Realme,South America,Wholesale,Credit Card,01-12-2022,65000,3,4
S0031788,OnePlus Nord,Africa,Retail Store,UPI,23-06-2022,37000,2,2
S0031789,OnePlus Nord,Asia,Retail Store,UPI,26-07-2023,65000,3,4
S0031791,Xiaomi (India),Europe,Retail Store,Debit Card,15-11-2023,85000,3,5
S0031792,Apple iPhone,Europe,Retail Store,UPI,22-08-2022,64000,3,4
S0031793,Apple iPhone,Europe,Retail Store,UPI,07-04-2023,11000,1,0
S0031794,Samsung Galaxy,North America,Online,Credit Card,27-09-2023,54000,2,3
S0031795,OnePlus Nord,Asia,Online,UPI,31-07-2023,60000,3,4
S0031797,Apple iPhone,North America,Retail Store,UPI,31-12-2022,24000,1,1
S0031798,Apple iPhone,North America,Retail Store,UPI,15-04-2023,65000,3,4
S0031799,Apple iPhone,South America,Retail Store,UPI,30-04-2023,42000,2,3
S0031800,Realme,Europe,Retail Store,UPI,12-12-2022,55000,2,3
S0031801,Xiaomi (India),South America,Retail Store,UPI,11-01-2022,55000,2,3
S0031802,Realme,Europe,Online,Credit Card,09-04-2022,65000,3,4
S0031803,Realme,South America,Retail Store,UPI,02-04-2022,70000,3,4
S0031806,Apple iPhone,Asia,Online,Credit Card,17-01-2023,54000,2,3
S0031807,OnePlus Nord,Asia,Retail Store,UPI,09-04-2022,64000,3,4
S0031808,Samsung Galaxy,Asia,Online,Credit Card,30-03-2022,84000,3,5
S0031809,Realme,Europe,Wholesale,UPI,29-11-2022,66000,3,4
S0031811,OnePlus Nord,Asia,Retail Store,UPI,19-10-2022,11000,1,0
S0031813,OnePlus Nord,Europe,Retail Store,UPI,18-03-2022,55000,2,3
S0031814,Xiaomi (India),Africa,Online,Credit Card,24-03-2022,54000,2,3
S0031816,Xiaomi (India),South America,Retail Store,UPI,03-01-2023,54000,2,3
S0031817,Realme,Europe,Retail Store,UPI,18-03-2022,33000,2,2
S0031820,Xiaomi (India),Asia,Retail Store,UPI,12-06-2023,85000,3,5
S0031821,Apple iPhone,Asia,Retail Store,UPI,27-04-2023,40000,2,2
S0031822,Xiaomi (India),Europe,Retail Store,UPI,24-09-2023,11000,1,0
S0031824,Samsung Galaxy,Europe,Retail Store,UPI,28-12-2023,43000,2,3
S0031825,Xiaomi (India),Europe,Retail Store,UPI,14-02-2022,85000,3,5
S0031826,Realme,Europe,Online,Net Banking,01-06-2022,11000,1,0
S0031827,Xiaomi (India),Asia,Wholesale,UPI,11-11-2022,43000,2,3
S0031829,Samsung Galaxy,North America,Wholesale,Cash,15-09-2022,42000,2,3
S0031831,OnePlus Nord,Europe,Online,Credit Card,25-11-2023,57000,2,4
S0031832,Apple iPhone,Europe,Retail Store,UPI,30-11-2022,33000,2,2
S0031834,Xiaomi (India),Europe,Online,Credit Card,06-09-2023,37000,2,2
S0031836,Xiaomi (India),South America,Retail Store,UPI,22-08-2022,24000,1,1
S0031838,Samsung Galaxy,Europe,Retail Store,UPI,15-06-2022,39000,2,2
S0031839,Realme,Europe,Retail Store,UPI,11-06-2023,33000,2,2
S0031842,Realme,South America,Retail Store,UPI,09-09-2022,64000,3,4
S0031843,Samsung Galaxy,Africa,Online,Credit Card,26-07-2022,74000,3,5
S0031844,OnePlus Nord,Asia,Retail Store,UPI,19-03-2022,27000,1,2
S0031847,OnePlus Nord,South America,Online,Credit Card,11-12-2022,76000,3,5
S0031848,Realme,Africa,Retail Store,UPI,17-10-2022,27000,1,2
S0031849,Realme,Africa,Retail Store,UPI,05-09-2023,70000,3,4
S0031850,Xiaomi (India),South America,Retail Store,UPI,24-06-2023,70000,3,4
S0031852,Apple iPhone,North America,Retail Store,UPI,16-11-2022,29000,1,2
S0031853,Apple iPhone,Europe,Retail Store,UPI,20-05-2023,43000,2,3
S0031855,Realme,Europe,Retail Store,UPI,12-12-2022,57000,2,4
S0031856,Realme,South America,Retail Store,UPI,16-08-2022,12000,1,0
S0031860,OnePlus Nord,Africa,Online,Credit Card,03-12-2022,12000,1,0
S0031861,Samsung Galaxy,North America,Retail Store,UPI,21-04-2022,54000,2,3
S0031862,OnePlus Nord,South America,Retail Store,UPI,03-04-2022,33000,2,2
S0031863,Apple iPhone,Europe,Online,Debit Card,15-05-2023,11000,1,0
S0031866,OnePlus Nord,South America,Online,Credit Card,23-05-2022,33000,2,2
S0031867,Realme,Africa,Retail Store,UPI,27-08-2023,54000,2,3
S0031870,Samsung Galaxy,Africa,Wholesale,Cash,19-05-2022,66000,3,4
S0031872,Apple iPhone,South America,Retail Store,UPI,20-04-2022,24000,1,1
S0031873,Xiaomi (India),South America,Retail Store,UPI,03-11-2023,86000,3,6
S0031874,Xiaomi (India),Africa,Retail Store,Credit Card,22-12-2023,29000,1,2
S0031875,Xiaomi (India),South America,Retail Store,UPI,16-05-2023,76000,3,5
S0031876,Xiaomi (India),South America,Retail Store,UPI,13-07-2023,54000,2,3
S0031879,Samsung Galaxy,Africa,Online,Credit Card,09-11-2022,84000,3,5
S0031880,Samsung Galaxy,Asia,Retail Store,UPI,22-08-2022,20000,1,1
S0031881,Xiaomi (India),Europe,Retail Store,UPI,19-11-2023,20000,1,1
S0031882,Samsung Galaxy,Europe,Retail Store,UPI,17-06-2022,55000,2,3
S0031885,OnePlus Nord,Asia,Retail Store,UPI,12-11-2023,74000,3,5
S0031886,Samsung Galaxy,Africa,Retail Store,UPI,02-03-2022,48000,2,3
S0031887,Xiaomi (India),Africa,Online,Credit Card,16-02-2023,12000,1,0
S0031888,OnePlus Nord,Europe,Retail Store,UPI,08-03-2022,39000,2,2
S0031890,Samsung Galaxy,Africa,Retail Store,UPI,12-07-2023,60000,3,4
S0031892,OnePlus Nord,Europe,Online,Credit Card,05-12-2023,12000,1,0
S0031894,Apple iPhone,Africa,Retail Store,UPI,26-06-2022,70000,3,4
S0031897,Samsung Galaxy,Asia,Retail Store,UPI,07-11-2022,64000,3,4
S0031898,Samsung Galaxy,North America,Retail Store,UPI,15-09-2022,39000,2,2
S0031899,Xiaomi (India),North America,Online,UPI,25-06-2023,70000,3,4
S0031900,Samsung Galaxy,Asia,Retail Store,UPI,08-04-2022,72000,3,5
S0031903,Realme,North America,Online,Credit Card,30-08-2022,28000,1,2
S0031906,Xiaomi (India),Europe,Retail Store,UPI,11-04-2023,40000,2,2
S0031907,Apple iPhone,Africa,Online,Credit Card,10-05-2022,54000,2,3
S0031908,Xiaomi (India),Asia,Online,Credit Card,11-11-2022,74000,3,5
S0031910,OnePlus Nord,South America,Retail Store,UPI,22-05-2022,24000,1,1
S0031912,OnePlus Nord,Europe,Online,Credit Card,28-08-2023,48000,2,3
S0031913,OnePlus Nord,Asia,Retail Store,UPI,20-01-2023,79000,3,5
S0031914,Samsung Galaxy,North America,Retail Store,UPI,29-08-2022,70000,3,4
S0031915,Samsung Galaxy,North America,Retail Store,UPI,07-07-2023,66000,3,4
S0031917,OnePlus Nord,Asia,Retail Store,UPI,29-08-2023,28000,1,2
S0031918,OnePlus Nord,North America,Retail Store,UPI,29-12-2023,84000,3,5
S0031919,Apple iPhone,North America,Online,UPI,13-06-2023,76000,3,5
S0031922,Apple iPhone,Africa,Retail Store,Debit Card,22-04-2023,84000,3,5
S0031926,OnePlus Nord,Asia,Wholesale,Cash,18-05-2022,85000,3,5
S0031927,Samsung Galaxy,Africa,Retail Store,UPI,12-06-2022,28000,1,2
S0031929,Xiaomi (India),North America,Retail Store,UPI,27-09-2023,72000,3,5
S0031930,OnePlus Nord,North America,Retail Store,UPI,28-10-2023,66000,3,4
S0031931,Realme,North America,Retail Store,UPI,08-03-2022,24000,1,1
S0031932,Samsung Galaxy,South America,Retail Store,UPI,11-11-2022,40000,2,2
S0031934,Samsung Galaxy,Europe,Retail Store,UPI,01-02-2023,33000,2,2
S0031935,Realme,Europe,Wholesale,Cash,24-03-2022,64000,3,4
S0031936,OnePlus Nord,Asia,Retail Store,UPI,19-07-2023,43000,2,3
S0031937,Samsung Galaxy,North America,Retail Store,UPI,01-02-2023,48000,2,3
S0031938,Xiaomi (India),South America,Retail Store,Cash,09-04-2023,65000,3,4
S0031941,Xiaomi (India),Asia,Online,Credit Card,07-11-2022,28000,1,2
S0031942,Apple iPhone,Africa,Online,Credit Card,21-03-2023,74000,3,5
S0031943,OnePlus Nord,South America,Retail Store,UPI,28-05-2022,72000,3,5
S0031947,Xiaomi (India),Asia,Online,Credit Card,05-10-2023,24000,1,1
S0031948,Xiaomi (India),North America,Retail Store,UPI,26-03-2023,84000,3,5
S0031949,Apple iPhone,Africa,Retail Store,UPI,11-03-2022,42000,2,3
S0031950,Realme,Asia,Retail Store,UPI,08-05-2023,64000,3,4
S0031953,Xiaomi (India),Africa,Retail Store,UPI,06-02-2022,54000,2,3
S0031956,Samsung Galaxy,Asia,Retail Store,UPI,27-11-2022,79000,3,5
